knapPI_12_2000_1000_1
n 2000
c 9140
z 9118
time 0.00
1,582,582,1
2,194,194,0
3,679,679,0
4,485,485,0
5,312,396,0
6,873,873,0
7,468,594,0
8,208,264,0
9,364,462,0
10,260,330,0
11,582,582,0
12,388,388,0
13,291,291,0
14,104,132,0
15,520,660,0
16,416,528,0
17,970,970,0
18,260,330,0
19,582,582,0
20,364,462,0
21,776,776,0
22,194,194,0
23,468,594,0
24,970,970,0
25,312,396,0
26,260,330,0
27,156,198,0
28,485,485,0
29,416,528,0
30,364,462,0
31,582,582,0
32,388,388,0
33,468,594,0
34,679,679,0
35,52,66,0
36,156,198,0
37,312,396,0
38,520,660,0
39,52,66,0
40,520,660,0
41,468,594,0
42,260,330,0
43,468,594,0
44,582,582,0
45,388,388,0
46,291,291,0
47,468,594,0
48,485,485,0
49,312,396,0
50,104,132,0
51,468,594,0
52,194,194,0
53,97,97,0
54,776,776,0
55,388,388,0
56,468,594,0
57,416,528,0
58,104,132,0
59,104,132,0
60,582,582,0
61,485,485,0
62,208,264,0
63,388,388,0
64,520,660,0
65,104,132,0
66,260,330,0
67,364,462,0
68,582,582,0
69,468,594,0
70,260,330,0
71,208,264,0
72,156,198,0
73,679,679,0
74,679,679,0
75,97,97,0
76,582,582,0
77,97,97,0
78,156,198,0
79,679,679,0
80,520,660,0
81,208,264,0
82,291,291,0
83,776,776,0
84,52,66,0
85,291,291,0
86,468,594,0
87,156,198,0
88,520,660,0
89,468,594,0
90,52,66,0
91,873,873,0
92,194,194,0
93,520,660,0
94,873,873,0
95,873,873,0
96,104,132,0
97,873,873,0
98,416,528,0
99,776,776,0
100,312,396,0
101,468,594,0
102,260,330,0
103,520,660,0
104,873,873,0
105,97,97,0
106,364,462,0
107,468,594,0
108,485,485,0
109,104,132,0
110,970,970,0
111,582,582,0
112,873,873,0
113,776,776,0
114,104,132,0
115,416,528,0
116,416,528,0
117,485,485,0
118,312,396,0
119,194,194,0
120,388,388,0
121,260,330,0
122,776,776,0
123,156,198,0
124,468,594,0
125,873,873,0
126,104,132,0
127,156,198,0
128,312,396,0
129,970,970,0
130,260,330,0
131,104,132,0
132,156,198,0
133,416,528,0
134,520,660,0
135,208,264,0
136,104,132,0
137,97,97,0
138,156,198,0
139,364,462,0
140,679,679,0
141,156,198,0
142,291,291,0
143,416,528,0
144,485,485,0
145,52,66,0
146,679,679,0
147,776,776,0
148,260,330,0
149,970,970,0
150,364,462,0
151,97,97,0
152,312,396,0
153,208,264,0
154,104,132,0
155,679,679,0
156,52,66,0
157,194,194,0
158,970,970,0
159,194,194,0
160,291,291,0
161,388,388,0
162,388,388,0
163,194,194,0
164,679,679,0
165,52,66,0
166,520,660,0
167,52,66,0
168,364,462,0
169,520,660,0
170,776,776,0
171,776,776,0
172,520,660,0
173,873,873,0
174,970,970,0
175,485,485,0
176,364,462,0
177,291,291,0
178,970,970,0
179,291,291,0
180,364,462,0
181,416,528,0
182,679,679,0
183,156,198,0
184,416,528,0
185,52,66,0
186,582,582,0
187,291,291,0
188,388,388,0
189,520,660,0
190,156,198,0
191,104,132,0
192,312,396,0
193,776,776,0
194,582,582,0
195,468,594,0
196,416,528,0
197,208,264,0
198,679,679,0
199,260,330,0
200,970,970,0
201,970,970,0
202,97,97,0
203,485,485,0
204,364,462,0
205,582,582,0
206,364,462,0
207,156,198,0
208,873,873,0
209,520,660,0
210,582,582,0
211,312,396,0
212,970,970,0
213,104,132,0
214,873,873,0
215,388,388,0
216,260,330,0
217,468,594,0
218,485,485,0
219,485,485,0
220,679,679,0
221,520,660,0
222,260,330,0
223,52,66,0
224,520,660,0
225,194,194,0
226,97,97,0
227,388,388,0
228,582,582,0
229,520,660,0
230,291,291,0
231,97,97,0
232,52,66,0
233,260,330,0
234,970,970,0
235,52,66,0
236,312,396,0
237,873,873,0
238,970,970,0
239,582,582,0
240,416,528,0
241,468,594,0
242,873,873,0
243,104,132,0
244,970,970,0
245,416,528,0
246,364,462,0
247,97,97,0
248,388,388,0
249,970,970,0
250,970,970,0
251,776,776,0
252,312,396,0
253,679,679,0
254,312,396,0
255,388,388,0
256,52,66,0
257,520,660,0
258,468,594,0
259,156,198,0
260,291,291,0
261,520,660,0
262,194,194,0
263,291,291,0
264,291,291,0
265,194,194,0
266,416,528,0
267,388,388,0
268,156,198,0
269,468,594,0
270,873,873,0
271,364,462,0
272,312,396,0
273,873,873,0
274,520,660,0
275,873,873,0
276,312,396,0
277,468,594,0
278,776,776,0
279,970,970,0
280,208,264,0
281,388,388,0
282,388,388,0
283,208,264,0
284,260,330,0
285,873,873,0
286,104,132,0
287,97,97,0
288,388,388,0
289,364,462,0
290,468,594,0
291,679,679,0
292,416,528,0
293,208,264,0
294,485,485,0
295,388,388,0
296,364,462,0
297,208,264,0
298,970,970,0
299,312,396,0
300,364,462,0
301,388,388,0
302,416,528,0
303,208,264,0
304,194,194,0
305,776,776,0
306,156,198,0
307,194,194,0
308,312,396,0
309,970,970,0
310,776,776,0
311,104,132,0
312,52,66,0
313,520,660,0
314,388,388,0
315,485,485,0
316,873,873,0
317,104,132,0
318,520,660,0
319,873,873,0
320,416,528,0
321,679,679,0
322,97,97,0
323,312,396,0
324,104,132,0
325,52,66,0
326,582,582,0
327,520,660,0
328,260,330,0
329,52,66,0
330,156,198,0
331,416,528,0
332,416,528,0
333,312,396,0
334,52,66,0
335,388,388,0
336,679,679,0
337,520,660,0
338,776,776,0
339,679,679,0
340,208,264,0
341,52,66,0
342,312,396,0
343,468,594,0
344,97,97,0
345,194,194,0
346,208,264,0
347,104,132,0
348,970,970,0
349,156,198,0
350,104,132,0
351,104,132,0
352,52,66,0
353,416,528,0
354,104,132,0
355,156,198,0
356,873,873,0
357,312,396,0
358,364,462,0
359,194,194,0
360,194,194,0
361,679,679,0
362,970,970,0
363,520,660,0
364,520,660,0
365,104,132,0
366,97,97,0
367,156,198,0
368,388,388,0
369,194,194,0
370,468,594,0
371,873,873,0
372,416,528,0
373,194,194,0
374,416,528,0
375,52,66,0
376,312,396,0
377,52,66,0
378,97,97,0
379,97,97,0
380,208,264,0
381,970,970,0
382,582,582,0
383,260,330,0
384,312,396,0
385,485,485,0
386,520,660,0
387,485,485,0
388,97,97,0
389,52,66,0
390,970,970,0
391,776,776,0
392,97,97,0
393,97,97,0
394,485,485,0
395,194,194,0
396,468,594,0
397,52,66,0
398,194,194,0
399,520,660,0
400,194,194,0
401,388,388,0
402,208,264,0
403,582,582,0
404,679,679,0
405,388,388,0
406,388,388,0
407,776,776,0
408,873,873,0
409,52,66,0
410,520,660,0
411,468,594,0
412,312,396,0
413,582,582,0
414,104,132,0
415,388,388,0
416,312,396,0
417,260,330,0
418,582,582,0
419,388,388,0
420,468,594,0
421,312,396,0
422,364,462,0
423,104,132,0
424,873,873,0
425,679,679,0
426,291,291,0
427,208,264,0
428,679,679,0
429,97,97,0
430,416,528,0
431,468,594,0
432,485,485,0
433,776,776,0
434,364,462,0
435,97,97,0
436,679,679,0
437,970,970,0
438,260,330,0
439,388,388,0
440,582,582,0
441,194,194,0
442,208,264,0
443,388,388,0
444,582,582,0
445,416,528,0
446,970,970,0
447,194,194,0
448,873,873,0
449,208,264,0
450,679,679,0
451,208,264,0
452,208,264,0
453,582,582,0
454,97,97,0
455,194,194,0
456,468,594,0
457,970,970,0
458,873,873,0
459,582,582,0
460,679,679,0
461,291,291,0
462,312,396,0
463,260,330,0
464,364,462,0
465,388,388,0
466,364,462,0
467,582,582,0
468,582,582,0
469,104,132,0
470,52,66,0
471,679,679,0
472,364,462,0
473,679,679,0
474,312,396,0
475,873,873,0
476,416,528,0
477,416,528,0
478,208,264,0
479,970,970,0
480,776,776,0
481,388,388,0
482,291,291,0
483,416,528,0
484,194,194,0
485,776,776,0
486,970,970,0
487,194,194,0
488,291,291,0
489,97,97,0
490,194,194,0
491,97,97,0
492,582,582,0
493,520,660,0
494,260,330,0
495,485,485,0
496,679,679,0
497,520,660,0
498,260,330,0
499,416,528,0
500,291,291,0
501,468,594,0
502,388,388,0
503,97,97,0
504,291,291,0
505,873,873,0
506,104,132,0
507,104,132,0
508,468,594,0
509,485,485,0
510,970,970,0
511,312,396,0
512,582,582,0
513,194,194,0
514,52,66,0
515,312,396,0
516,970,970,0
517,312,396,0
518,312,396,0
519,194,194,0
520,97,97,0
521,776,776,0
522,364,462,0
523,468,594,0
524,776,776,0
525,416,528,0
526,260,330,0
527,679,679,0
528,364,462,0
529,582,582,0
530,873,873,0
531,260,330,0
532,208,264,0
533,520,660,0
534,776,776,0
535,208,264,0
536,52,66,0
537,582,582,0
538,52,66,0
539,520,660,0
540,873,873,0
541,468,594,0
542,291,291,0
543,416,528,0
544,485,485,0
545,776,776,0
546,582,582,0
547,104,132,0
548,260,330,0
549,582,582,0
550,485,485,0
551,416,528,0
552,312,396,0
553,468,594,0
554,873,873,0
555,104,132,0
556,679,679,0
557,291,291,0
558,156,198,0
559,468,594,0
560,679,679,0
561,416,528,0
562,260,330,0
563,194,194,0
564,364,462,0
565,97,97,0
566,97,97,0
567,104,132,0
568,104,132,0
569,388,388,0
570,194,194,0
571,582,582,0
572,104,132,0
573,260,330,0
574,291,291,0
575,388,388,0
576,104,132,0
577,970,970,0
578,52,66,0
579,156,198,0
580,416,528,0
581,873,873,0
582,52,66,0
583,520,660,0
584,52,66,0
585,970,970,0
586,208,264,0
587,679,679,0
588,468,594,0
589,312,396,0
590,485,485,0
591,97,97,0
592,97,97,0
593,776,776,0
594,520,660,0
595,194,194,0
596,97,97,0
597,582,582,0
598,291,291,0
599,485,485,0
600,873,873,0
601,388,388,0
602,208,264,0
603,485,485,0
604,194,194,0
605,776,776,0
606,776,776,0
607,104,132,0
608,194,194,0
609,485,485,0
610,291,291,0
611,364,462,0
612,679,679,0
613,388,388,0
614,970,970,0
615,468,594,0
616,52,66,0
617,194,194,0
618,364,462,0
619,208,264,0
620,208,264,0
621,312,396,0
622,776,776,0
623,485,485,0
624,416,528,0
625,104,132,0
626,776,776,0
627,312,396,0
628,582,582,0
629,388,388,0
630,194,194,0
631,52,66,0
632,208,264,0
633,582,582,0
634,582,582,0
635,388,388,0
636,520,660,0
637,416,528,0
638,260,330,0
639,776,776,0
640,970,970,0
641,520,660,0
