knapPI_12_5000_1000_1
n 5000
c 22887
z 22847
time 0.00
1,582,582,0
2,194,194,0
3,679,679,0
4,485,485,0
5,312,396,0
6,873,873,0
7,468,594,0
8,208,264,0
9,364,462,0
10,260,330,0
11,582,582,0
12,388,388,0
13,291,291,0
14,104,132,0
15,520,660,0
16,416,528,0
17,970,970,0
18,260,330,0
19,582,582,0
20,364,462,0
21,776,776,0
22,194,194,0
23,468,594,0
24,970,970,0
25,312,396,0
26,260,330,0
27,156,198,0
28,485,485,0
29,416,528,0
30,364,462,0
31,582,582,0
32,388,388,0
33,468,594,0
34,679,679,0
35,52,66,0
36,156,198,0
37,312,396,0
38,520,660,0
39,52,66,0
40,520,660,0
41,468,594,0
42,260,330,0
43,468,594,0
44,582,582,0
45,388,388,0
46,291,291,0
47,468,594,0
48,485,485,0
49,312,396,0
50,104,132,0
51,468,594,0
52,194,194,0
53,97,97,0
54,776,776,0
55,388,388,0
56,468,594,0
57,416,528,0
58,104,132,0
59,104,132,0
60,582,582,0
61,485,485,0
62,208,264,0
63,388,388,0
64,520,660,0
65,104,132,0
66,260,330,0
67,364,462,0
68,582,582,0
69,468,594,0
70,260,330,0
71,208,264,0
72,156,198,0
73,679,679,0
74,679,679,0
75,97,97,0
76,582,582,0
77,97,97,0
78,156,198,0
79,679,679,0
80,520,660,0
81,208,264,0
82,291,291,0
83,776,776,0
84,52,66,0
85,291,291,0
86,468,594,0
87,156,198,0
88,520,660,0
89,468,594,0
90,52,66,0
91,873,873,0
92,194,194,0
93,520,660,0
94,873,873,0
95,873,873,0
96,104,132,0
97,873,873,0
98,416,528,0
99,776,776,0
100,312,396,0
101,468,594,0
102,260,330,0
103,520,660,0
104,873,873,0
105,97,97,0
106,364,462,0
107,468,594,0
108,485,485,0
109,104,132,0
110,970,970,0
111,582,582,0
112,873,873,1
113,776,776,1
114,104,132,0
115,416,528,0
116,416,528,0
117,485,485,0
118,312,396,0
119,194,194,1
120,388,388,1
121,260,330,0
122,776,776,0
123,156,198,0
124,468,594,0
125,873,873,1
126,104,132,0
127,156,198,0
128,312,396,0
129,970,970,0
130,260,330,0
131,104,132,0
132,156,198,0
133,416,528,0
134,520,660,0
135,208,264,0
136,104,132,0
137,97,97,0
138,156,198,0
139,364,462,0
140,679,679,0
141,156,198,0
142,291,291,0
143,416,528,0
144,485,485,0
145,52,66,0
146,679,679,0
147,776,776,0
148,260,330,0
149,970,970,0
150,364,462,0
151,97,97,0
152,312,396,0
153,208,264,0
154,104,132,0
155,679,679,0
156,52,66,0
157,194,194,0
158,970,970,0
159,194,194,0
160,291,291,0
161,388,388,0
162,388,388,0
163,194,194,0
164,679,679,0
165,52,66,0
166,520,660,0
167,52,66,0
168,364,462,0
169,520,660,0
170,776,776,0
171,776,776,0
172,520,660,0
173,873,873,0
174,970,970,0
175,485,485,0
176,364,462,0
177,291,291,0
178,970,970,0
179,291,291,0
180,364,462,0
181,416,528,0
182,679,679,0
183,156,198,0
184,416,528,0
185,52,66,0
186,582,582,0
187,291,291,0
188,388,388,0
189,520,660,0
190,156,198,0
191,104,132,0
192,312,396,0
193,776,776,0
194,582,582,0
195,468,594,0
196,416,528,0
197,208,264,0
198,679,679,0
199,260,330,0
200,970,970,0
201,970,970,0
202,97,97,0
203,485,485,0
204,364,462,0
205,582,582,0
206,364,462,0
207,156,198,0
208,873,873,0
209,520,660,0
210,582,582,0
211,312,396,0
212,970,970,0
213,104,132,0
214,873,873,0
215,388,388,0
216,260,330,0
217,468,594,0
218,485,485,0
219,485,485,0
220,679,679,0
221,520,660,0
222,260,330,0
223,52,66,0
224,520,660,0
225,194,194,0
226,97,97,0
227,388,388,0
228,582,582,0
229,520,660,0
230,291,291,0
231,97,97,0
232,52,66,0
233,260,330,0
234,970,970,0
235,52,66,0
236,312,396,0
237,873,873,0
238,970,970,0
239,582,582,0
240,416,528,0
241,468,594,0
242,873,873,0
243,104,132,0
244,970,970,0
245,416,528,0
246,364,462,0
247,97,97,0
248,388,388,0
249,970,970,0
250,970,970,0
251,776,776,0
252,312,396,0
253,679,679,0
254,312,396,0
255,388,388,0
256,52,66,0
257,520,660,0
258,468,594,0
259,156,198,0
260,291,291,0
261,520,660,0
262,194,194,0
263,291,291,0
264,291,291,0
265,194,194,0
266,416,528,0
267,388,388,0
268,156,198,0
269,468,594,0
270,873,873,0
271,364,462,0
272,312,396,0
273,873,873,0
274,520,660,0
275,873,873,0
276,312,396,0
277,468,594,0
278,776,776,0
279,970,970,0
280,208,264,0
281,388,388,0
282,388,388,0
283,208,264,0
284,260,330,0
285,873,873,0
286,104,132,0
287,97,97,0
288,388,388,0
289,364,462,0
290,468,594,0
291,679,679,0
292,416,528,0
293,208,264,0
294,485,485,0
295,388,388,0
296,364,462,0
297,208,264,0
298,970,970,0
299,312,396,0
300,364,462,0
301,388,388,0
302,416,528,0
303,208,264,0
304,194,194,0
305,776,776,0
306,156,198,0
307,194,194,0
308,312,396,0
309,970,970,0
310,776,776,0
